latitude,longitude,depth_m
18.5428373,73.97066041,1.695030662
18.54283782,73.97075515,1.682676574
18.54283833,73.97084989,1.68651904
18.54283885,73.97094463,1.654501495
18.54283937,73.97103937,1.678393929
18.54273712,73.96886087,1.76262844
18.54273763,73.96895562,1.76262844
18.54273815,73.96905036,1.739965504
18.54273867,73.9691451,1.742025771
18.54273919,73.96923984,1.745195412
18.5427397,73.96933458,1.76262844
18.54274022,73.96942932,1.746467967
18.54274074,73.96952406,1.745522795
18.54274125,73.9696188,1.746178201
18.54274177,73.96971354,1.746178201
18.54274229,73.96980828,1.746178201
18.5427428,73.96990302,1.76262844
18.54274332,73.96999776,1.76262844
18.54274384,73.9700925,1.76262844
18.54274435,73.97018725,1.76262844
18.54274487,73.97028199,1.76262844
18.54274539,73.97037673,1.76262844
18.5427459,73.97047147,1.76262844
18.54274642,73.97056621,1.743172313
18.54274694,73.97066095,1.718274224
18.54274745,73.97075569,1.707610615
18.54274797,73.97085043,1.694744263
18.54274848,73.97094517,1.675463745
18.542749,73.97103991,1.704267675
18.54274952,73.97113465,1.748245456
18.54275003,73.97122939,1.780726585
18.5426483,73.96914564,1.73429977
18.54264882,73.96924038,1.739965504
18.54264934,73.96933512,1.74374266
18.54264985,73.96942986,1.745522795
18.54265037,73.9695246,1.729072557
18.54265089,73.96961934,1.729072557
18.5426514,73.96971408,1.746178201
18.54265192,73.96980882,1.746178201
18.54265244,73.96990356,1.746178201
18.54265295,73.96999831,1.76262844
18.54265347,73.97009305,1.76262844
18.54265399,73.97018779,1.76262844
18.5426545,73.97028253,1.76262844
18.54265502,73.97037727,1.76262844
18.54265554,73.97047201,1.76262844
18.54265605,73.97056675,1.76262844
18.54265657,73.97066149,1.76262844
18.54265709,73.97075623,1.72828447
18.5426576,73.97085097,1.71541449
18.54265812,73.97094571,1.707096648
18.54265863,73.97104045,1.730607388
18.54265915,73.97113519,1.772004203
18.54265967,73.97122993,1.751067964
18.54266018,73.97132468,1.727433087
18.5426607,73.97141942,1.699711719
18.54266121,73.97151416,1.647613287
18.54255845,73.96924092,1.730252817
18.54255897,73.96933566,1.737920286
18.54255949,73.9694304,1.742412678
18.54256,73.96952514,1.744097325
18.54256052,73.96961988,1.726276233
18.54256104,73.96971462,1.726276233
18.54256155,73.96980937,1.744807348
18.54256207,73.96990411,1.76262844
18.54256259,73.96999885,1.76262844
18.5425631,73.97009359,1.76262844
18.54256362,73.97018833,1.76262844
18.54256414,73.97028307,1.76262844
18.54256465,73.97037781,1.76262844
18.54256517,73.97047255,1.76262844
18.54256569,73.97056729,1.76262844
18.5425662,73.97066203,1.76262844
18.54256672,73.97075677,1.745949635
18.54256723,73.97085151,1.727300366
18.54256775,73.97094625,1.74485903
18.54256827,73.97104099,1.734277717
18.54256878,73.97113574,1.724934748
18.5425693,73.97123048,1.728617422
18.54256982,73.97132522,1.675493164
18.54257033,73.97141996,1.661620238
18.54257085,73.9715147,1.632891185
18.54257136,73.97160944,1.593331764
18.54246912,73.96943095,1.730860814
18.54246964,73.96952569,1.734831767
18.54247015,73.96962043,1.737920286
18.54247067,73.96971517,1.738866984
18.54247119,73.96980991,1.76262844
18.5424717,73.96990465,1.76262844
18.54247222,73.96999939,1.76262844
18.54247274,73.97009413,1.76262844
18.54247325,73.97018887,1.76262844
18.54247377,73.97028361,1.76262844
18.54247429,73.97037835,1.76262844
18.5424748,73.97047309,1.76262844
18.54247532,73.97056783,1.76262844
18.54247584,73.97066257,1.76262844
18.54247635,73.97075731,1.76262844
18.54247687,73.97085205,1.745949635
18.54247738,73.97094679,1.745949635
18.5424779,73.97104154,1.724656843
18.54247842,73.97113628,1.729821259
18.54247893,73.97123102,1.70358799
18.54247945,73.97132576,1.673922964
18.54247996,73.9714205,1.613466538
18.54248048,73.97151524,1.642792116
18.542481,73.97160998,1.656170202
18.54248151,73.97170472,1.634433289
18.54238134,73.96990519,1.76262844
18.54238185,73.96999993,1.76262844
18.54238237,73.97009467,1.76262844
18.54238289,73.97018941,1.76262844
18.5423834,73.97028415,1.76262844
18.54238392,73.97037889,1.76262844
18.54238444,73.97047363,1.76262844
18.54238495,73.97056837,1.76262844
18.54238547,73.97066311,1.76262844
18.54238599,73.97075785,1.76262844
18.5423865,73.9708526,1.76262844
18.54238702,73.97094734,1.745949635
18.54238753,73.97104208,1.76262844
18.54238805,73.97113682,1.72578873
18.54238857,73.97123156,1.706997673
18.54238908,73.9713263,1.677588968
18.5423896,73.97142104,1.684552059
18.54239011,73.97151578,1.669562289
18.54239063,73.97161052,1.683739116
18.54239115,73.97170526,1.694682138
18.54239166,73.9718,1.710446014
18.54229252,73.97018995,1.76262844
18.54229304,73.97028469,1.76262844
18.54229355,73.97037943,1.76262844
18.54229407,73.97047417,1.76262844
18.54229459,73.97056892,1.76262844
18.5422951,73.97066366,1.76262844
18.54229562,73.9707584,1.76262844
18.54229613,73.97085314,1.76262844
18.54229665,73.97094788,1.76262844
18.54229717,73.97104262,1.76262844
18.54229768,73.97113736,1.76262844
18.5422982,73.9712321,1.705758769
18.54229872,73.97132684,1.710307203
18.54229923,73.97142158,1.725960957
18.54229975,73.97151632,1.725218766
18.54230026,73.97161106,1.722444355
18.54230078,73.9717058,1.730516178
18.54230129,73.97180054,1.743881019
18.54230181,73.97189528,1.742006277
18.54230233,73.97199002,1.759018199
18.54230284,73.97208476,1.730554516
18.54230336,73.9721795,1.698716415
18.54220267,73.97028524,1.76262844
18.54220319,73.97037998,1.76262844
18.5422037,73.97047472,1.76262844
18.54220422,73.97056946,1.757433105
18.54220474,73.9706642,1.76262844
18.54220525,73.97075894,1.76262844
18.54220577,73.97085368,1.76262844
18.54220628,73.97094842,1.76262844
18.5422068,73.97104316,1.76262844
18.54220732,73.9711379,1.76262844
18.54220783,73.97123264,1.76262844
18.54220835,73.97132738,1.725960957
18.54220886,73.97142212,1.742598479
18.54220938,73.97151686,1.742598479
18.5422099,73.9716116,1.76262844
18.54221041,73.97170634,1.76262844
18.54221093,73.97180108,1.746765238
18.54221144,73.97189582,1.76262844
18.54221196,73.97199056,1.743953505
18.54221248,73.9720853,1.725346426
18.54221299,73.97218005,1.698537527
18.54221351,73.97227479,1.655847451
18.54221402,73.97236953,1.629980335
18.54211334,73.97047526,1.754186021
18.54211385,73.97057,1.755874505
18.54211437,73.97066474,1.742232234
18.54211489,73.97075948,1.76262844
18.5421154,73.97085422,1.76262844
18.54211592,73.97094896,1.76262844
18.54211643,73.9710437,1.76262844
18.54211695,73.97113844,1.76262844
18.54211747,73.97123318,1.76262844
18.54211798,73.97132792,1.76262844
18.5421185,73.97142266,1.722396291
18.54211901,73.9715174,1.76262844
18.54211953,73.97161214,1.76262844
18.54212005,73.97170688,1.76262844
18.54212056,73.97180162,1.76262844
18.54212108,73.97189636,1.76262844
18.54212159,73.9719911,1.76262844
18.54212211,73.97208585,1.725573432
18.54212262,73.97218059,1.68870314
18.54212314,73.97227533,1.685250379
18.54212366,73.97237007,1.692184689
18.54212417,73.97246481,1.698422849
18.54202349,73.97057054,1.729484606
18.542024,73.97066528,1.736113373
18.54202452,73.97076002,1.722877898
18.54202504,73.97085476,1.76262844
18.54202555,73.9709495,1.76262844
18.54202607,73.97104424,1.76262844
18.54202658,73.97113898,1.76262844
18.5420271,73.97123372,1.76262844
18.54202762,73.97132846,1.742426252
18.54202813,73.9714232,1.742426252
18.54202865,73.97151794,1.742426252
18.54202916,73.97161268,1.76262844
18.54202968,73.97170742,1.76262844
18.54203019,73.97180216,1.76262844
18.54203071,73.9718969,1.76262844
18.54203123,73.97199165,1.76262844
18.54203174,73.97208639,1.76262844
18.54203226,73.97218113,1.725573432
18.54203277,73.97227587,1.708440939
18.54203329,73.97237061,1.723117307
18.5420338,73.97246535,1.737025554
18.54203432,73.97256009,1.76262844
18.54193364,73.97066582,1.69803381
18.54193415,73.97076056,1.717706671
18.54193467,73.9708553,1.72994478
18.54193518,73.97095004,1.749462214
18.5419357,73.97104478,1.76262844
18.54193622,73.97113952,1.76262844
18.54193673,73.97123426,1.742426252
18.54193725,73.971329,1.742426252
18.54193776,73.97142374,1.742426252
18.54193828,73.97151848,1.742426252
18.5419388,73.97161322,1.742426252
18.54193931,73.97170796,1.76262844
18.54193983,73.97180271,1.76262844
18.54194034,73.97189745,1.76262844
18.54194086,73.97199219,1.76262844
18.54194138,73.97208693,1.76262844
18.54194189,73.97218167,1.76262844
18.54194241,73.97227641,1.742811834
18.54194292,73.97237115,1.742933912
18.54194344,73.97246589,1.76262844
18.54194395,73.97256063,1.76262844
18.54194447,73.97265537,1.76262844
18.54184379,73.9707611,1.709517492
18.5418443,73.97085584,1.72278472
18.54184482,73.97095058,1.72942534
18.54184533,73.97104532,1.741511773
18.54184585,73.97114006,1.761367339
18.54184637,73.9712348,1.752638047
18.54184688,73.97132954,1.726401003
18.5418474,73.97142428,1.742426252
18.54184791,73.97151902,1.742426252
18.54184843,73.97161377,1.76262844
18.54184895,73.97170851,1.76262844
18.54184946,73.97180325,1.76262844
18.54184998,73.97189799,1.76262844
18.54185049,73.97199273,1.76262844
18.54185101,73.97208747,1.76262844
18.54185152,73.97218221,1.76262844
18.54185204,73.97227695,1.76262844
18.54185256,73.97237169,1.76262844
18.54185307,73.97246643,1.76262844
18.54185359,73.97256117,1.76262844
18.5418541,73.97265591,1.76262844
18.54185462,73.97275065,1.76262844
18.54175394,73.97085638,1.70570884
18.54175445,73.97095112,1.734829932
18.54175497,73.97104586,1.738393815
18.54175548,73.9711406,1.746445065
18.541756,73.97123534,1.742696453
18.54175652,73.97133009,1.737211429
18.54175703,73.97142483,1.70736035
18.54175755,73.97151957,1.76262844
18.54175806,73.97161431,1.76262844
18.54175858,73.97170905,1.76262844
18.5417591,73.97180379,1.76262844
18.54175961,73.97189853,1.76262844
18.54176013,73.97199327,1.76262844
18.54176064,73.97208801,1.76262844
18.54176116,73.97218275,1.76262844
18.54176167,73.97227749,1.76262844
18.54176219,73.97237223,1.76262844
18.5417627,73.97246697,1.76262844
18.54176322,73.97256171,1.76262844
18.54176373,73.97265645,1.76262844
18.54176425,73.97275119,1.749481768
18.54176477,73.97284593,1.735755229
18.54176528,73.97294067,1.702203087
18.5417658,73.97303541,1.703663032
18.5416646,73.97104641,1.736330456
18.54166512,73.97114115,1.747421505
18.54166563,73.97123589,1.767638056
18.54166615,73.97133063,1.741913856
18.54166667,73.97142537,1.732322708
18.54166718,73.97152011,1.73829385
18.5416677,73.97161485,1.755802972
18.54166821,73.97170959,1.76262844
18.54166873,73.97180433,1.746674649
18.54166924,73.97189907,1.76262844
18.54166976,73.97199381,1.76262844
18.54167028,73.97208855,1.76262844
18.54167079,73.97218329,1.76262844
18.54167131,73.97227803,1.76262844
18.54167182,73.97237277,1.76262844
18.54167234,73.97246751,1.76262844
18.54167285,73.97256225,1.76262844
18.54167337,73.97265699,1.76262844
18.54167388,73.97275173,1.745621318
18.5416744,73.97284647,1.714263716
18.54167491,73.97294121,1.708660558
18.54167543,73.97303595,1.721386896
18.54167594,73.97313069,1.780602807
18.54157475,73.97114169,1.796810095
18.54157527,73.97123643,1.777680919
18.54157578,73.97133117,1.803181594
18.5415763,73.97142591,1.793163598
18.54157681,73.97152065,1.780503545
18.54157733,73.97161539,1.760631294
18.54157785,73.97171013,1.739443622
18.54157836,73.97180487,1.746674649
18.54157888,73.97189961,1.746674649
18.54157939,73.97199435,1.76262844
18.54157991,73.97208909,1.76262844
18.54158042,73.97218383,1.76262844
18.54158094,73.97227857,1.76262844
18.54158146,73.97237331,1.76262844
18.54158197,73.97246805,1.76262844
18.54158249,73.97256279,1.76262844
18.541583,73.97265753,1.76262844
18.54158352,73.97275227,1.744562537
18.54158403,73.97284701,1.707729089
18.54158455,73.97294175,1.706361996
18.54158506,73.97303649,1.750290757
18.54158558,73.97313123,1.763367997
18.54158609,73.97322597,1.832627021
18.5414849,73.97123697,1.885509406
18.54148542,73.97133171,1.840895041
18.54148593,73.97142645,1.85381751
18.54148645,73.97152119,1.840236781
18.54148696,73.97161593,1.811583366
18.54148748,73.97171067,1.779118552
18.541488,73.97180541,1.751648914
18.54148851,73.97190015,1.748653635
18.54148903,73.97199489,1.72922029
18.54148954,73.97208963,1.76262844
18.54149006,73.97218437,1.76262844
18.54149057,73.97227911,1.76262844
18.54149109,73.97237385,1.76262844
18.5414916,73.97246859,1.76262844
18.54149212,73.97256333,1.76262844
18.54149263,73.97265807,1.742977377
18.54149315,73.97275281,1.76262844
18.54149367,73.97284755,1.744562537
18.54149418,73.97294229,1.715182237
18.5414947,73.97303703,1.738646668
18.54149521,73.97313177,1.788644679
18.54149573,73.97322651,1.823661461
18.54139505,73.97133225,1.935404743
18.54139557,73.97142699,1.90415257
18.54139608,73.97152173,1.89140904
18.5413966,73.97161647,1.866734081
18.54139711,73.97171121,1.832970718
18.54139763,73.97180595,1.806454199
18.54139814,73.97190069,1.758397821
18.54139866,73.97199543,1.758203929
18.54139918,73.97209017,1.747865385
18.54139969,73.97218491,1.756459296
18.54140021,73.97227965,1.76262844
18.54140072,73.97237439,1.76262844
18.54140124,73.97246913,1.76262844
18.54140175,73.97256387,1.742977377
18.54140227,73.97265861,1.742977377
18.54140278,73.97275335,1.742977377
18.5414033,73.97284809,1.76262844
18.54140381,73.97294283,1.728833793
18.54140433,73.97303757,1.736014857
18.54140484,73.97313231,1.782754305
18.54140536,73.97322705,1.811640675
18.5413052,73.97142753,1.952496137
18.54130571,73.97152227,1.948200448
18.54130623,73.97161701,1.907689535
18.54130675,73.97171175,1.890640808
18.54130726,73.97180649,1.830609106
18.54130778,73.97190123,1.836808948
18.54130829,73.97199597,1.806562384
18.54130881,73.97209071,1.771609508
18.54130932,73.97218545,1.759955592
18.54130984,73.97228019,1.762800953
18.54131036,73.97237493,1.757968946
18.54131087,73.97246967,1.724402189
18.54131139,73.97256441,1.742977377
18.5413119,73.97265915,1.742977377
18.54131242,73.97275389,1.742977377
18.54131293,73.97284863,1.722775189
18.54131345,73.97294337,1.76262844
18.54131396,73.97303811,1.741564577
18.54131448,73.97313285,1.759024617
18.54131499,73.97322759,1.769748184
18.54131551,73.97332233,1.823112903
18.54121638,73.97171229,1.937535173
18.5412169,73.97180703,1.921364533
18.54121741,73.97190177,1.887913345
18.54121793,73.97199651,1.858525676
18.54121844,73.97209125,1.839611082
18.54121896,73.97218599,1.822761764
18.54121947,73.97228073,1.782793479
18.54121999,73.97237547,1.742771813
18.5412205,73.97247021,1.732509801
18.54122102,73.97256495,1.715670685
18.54122153,73.97265969,1.734939758
18.54122205,73.97275443,1.722775189
18.54122257,73.97284917,1.722224064
18.54122308,73.97294391,1.724323716
18.5412236,73.97303865,1.757293321
18.54122411,73.97313339,1.729814503
18.54122463,73.97322813,1.763233242
18.54122514,73.97332287,1.783605641
18.54112704,73.97190231,1.959205533
18.54112756,73.97199705,1.931701657
18.54112808,73.97209179,1.911147491
18.54112859,73.97218653,1.849393474
18.54112911,73.97228127,1.788263237
18.54112962,73.97237601,1.775382995
18.54113014,73.97247075,1.7453658
18.54113065,73.97256549,1.722307269
18.54113117,73.97266023,1.683172537
18.54113168,73.97275497,1.714186446
18.5411322,73.97284971,1.704121529
18.54113271,73.97294445,1.684541458
18.54113323,73.97303919,1.704121529
18.54113374,73.97313393,1.733262717
18.54113426,73.97322867,1.728733195
18.54113477,73.97332341,1.798422507
18.54113529,73.97341815,1.827101339
18.54103668,73.97190285,1.991365666
18.54103719,73.97199759,1.972564971
18.54103771,73.97209233,1.93381635
18.54103822,73.97218707,1.876372505
18.54103874,73.97228181,1.812213615
18.54103926,73.97237655,1.777165254
18.54103977,73.97247129,1.768613191
18.54104029,73.97256603,1.752585377
18.5410408,73.97266077,1.731757155
18.54104132,73.97275551,1.68045113
18.54104183,73.97285025,1.659141702
18.54104235,73.97294499,1.669990393
18.54104286,73.97303973,1.686810109
18.54104338,73.97313447,1.701302682
18.54104389,73.97322921,1.731812262
18.54104441,73.97332395,1.796904448
18.54104492,73.97341869,1.864527797
18.54094683,73.97199813,1.955612895
18.54094734,73.97209287,1.92082678
18.54094786,73.97218761,1.876779234
18.54094837,73.97228235,1.838444397
18.54094889,73.97237709,1.819780186
18.5409494,73.97247183,1.81103448
18.54094992,73.97256657,1.823978161
18.54095043,73.97266131,1.796914321
18.54095095,73.97275605,1.71787735
18.54095147,73.97285079,1.631854826
18.54095198,73.97294553,1.654896907
18.5409525,73.97304027,1.672461078
18.54095301,73.97313501,1.710917216
18.54095353,73.97322975,1.750499045
18.54095404,73.97332449,1.812010814
18.54095456,73.97341923,1.876100249
18.54095507,73.97351397,1.926103896
18.54085749,73.97218815,1.843751091
18.54085801,73.97228289,1.845105573
18.54085852,73.97237763,1.872640784
18.54085904,73.97247237,1.896821612
18.54085955,73.97256711,1.884674774
18.54086007,73.97266185,1.835465156
18.54086058,73.97275659,1.775212647
18.5408611,73.97285133,1.673421548
18.54086161,73.97294607,1.658584006
18.54086213,73.97304081,1.69320163
18.54086264,73.97313555,1.720158624
18.54086316,73.97323029,1.756772246
18.54086367,73.97332503,1.8006392
18.54086419,73.97341977,1.874595122
18.5408647,73.97351451,1.918585225
18.54086522,73.97360925,1.91534087
18.54086573,73.97370399,1.925288536
18.54076816,73.97237817,1.907370472
18.54076867,73.97247291,1.947918107
18.54076919,73.97256765,1.951233611
18.5407697,73.97266239,1.887743209
18.54077022,73.97275713,1.825477234
18.54077073,73.97285187,1.759163941
18.54077125,73.97294661,1.672048962
18.54077176,73.97304135,1.716271684
18.54077228,73.97313609,1.744694903
18.54077279,73.97323083,1.752563132
18.54077331,73.97332557,1.78594758
18.54077382,73.97342031,1.823367545
18.54077434,73.97351505,1.852139197
18.54077485,73.97360979,1.879186329
18.54077537,73.97370453,1.879391917
18.54077588,73.97379927,1.866953853
18.54067933,73.97266293,1.931978574
18.54067985,73.97275767,1.860624362
18.54068037,73.97285241,1.782205351
18.54068088,73.97294715,1.752044728
18.5406814,73.97304189,1.71829687
18.54068191,73.97313663,1.748058289
18.54068243,73.97323137,1.731743146
18.54068294,73.97332611,1.756248144
18.54068346,73.97342085,1.765414306
18.54068397,73.97351559,1.76565206
18.54068448,73.97361033,1.820462688
18.540685,73.97370507,1.801612443
18.54068551,73.97379981,1.822436275
18.54068603,73.97389455,1.818108314
18.54059,73.97285295,1.804965936
18.54059051,73.97294769,1.782410663
18.54059103,73.97304243,1.768126416
18.54059154,73.97313717,1.723811723
18.54059206,73.97323191,1.727856101
18.54059257,73.97332665,1.731743146
18.54059309,73.97342139,1.729149082
18.5405936,73.97351613,1.74392955
18.54059412,73.97361087,1.74747402
18.54059463,73.97370561,1.777182627
18.54059515,73.97380035,1.768286568
18.54059566,73.97389509,1.798979102
18.54059618,73.97398983,1.777839076
18.54050015,73.97294823,1.782853494
18.54050066,73.97304297,1.76280701
18.54050118,73.97313771,1.734663239
18.54050169,73.97323245,1.705671217
18.54050221,73.97332719,1.699150611
18.54050272,73.97342193,1.741008467
18.54050324,73.97351667,1.741631676
18.54050375,73.97361141,1.738847175
18.54050427,73.97370615,1.721236706
18.54050478,73.97380089,1.762173298
18.5405053,73.97389563,1.748248679
18.54050581,73.97399037,1.765498788
18.54050632,73.97408511,1.788374276
18.54050684,73.97417985,1.818009676
18.5404103,73.97304351,1.761625169
18.54041081,73.97313825,1.743602131
18.54041133,73.97323299,1.693071494
18.54041184,73.97332773,1.698900587
18.54041236,73.97342247,1.703945792
18.54041287,73.97351721,1.75365684
18.54041338,73.97361195,1.724866676
18.5404139,73.97370669,1.725898503
18.54041441,73.97380143,1.716723939
18.54041493,73.97389617,1.754611421
18.54041544,73.97399091,1.755113911
18.54041596,73.97408565,1.756425763
18.54041647,73.97418039,1.805169138
18.54041699,73.97427513,1.837740458
18.54031993,73.97304405,1.786813496
18.54032044,73.97313879,1.732838029
18.54032096,73.97323353,1.720940927
18.54032147,73.97332827,1.700629319
18.54032199,73.97342301,1.72312338
18.5403225,73.97351775,1.707838622
18.54032302,73.97361249,1.736358548
18.54032353,73.97370723,1.718939954
18.54032405,73.97380197,1.718775303
18.54032456,73.97389671,1.754394971
18.54032508,73.97399145,1.77560852
18.54032559,73.97408619,1.765523237
18.54032611,73.97418093,1.793518104
18.54032662,73.97427566,1.854880567
18.54032713,73.9743704,1.886730044
18.54023008,73.97313933,1.798710335
18.54023059,73.97323407,1.744118822
18.54023111,73.97332881,1.733405254
18.54023162,73.97342355,1.718411671
18.54023214,73.97351829,1.71983314
18.54023265,73.97361303,1.708857896
18.54023317,73.97370777,1.722169677
18.54023368,73.97380251,1.748798426
18.5402342,73.97389725,1.753835493
18.54023471,73.97399199,1.77843166
18.54023522,73.97408673,1.785248544
18.54023574,73.97418146,1.830893145
18.54023625,73.9742762,1.859825974
18.54023677,73.97437094,1.87974136
18.54013971,73.97313987,1.834555381
18.54014023,73.97323461,1.789203469
18.54014074,73.97332935,1.741679086
18.54014126,73.97342409,1.765662158
18.54014177,73.97351883,1.739922095
18.54014331,73.97380305,1.749100945
18.54014383,73.97389779,1.770346868
18.54014434,73.97399253,1.740214419
18.54014486,73.97408726,1.783919127
18.54014537,73.974182,1.828361815
18.54014589,73.97427674,1.846061199
18.5401464,73.97437148,1.888076839
18.54014692,73.97446622,1.900133238
18.54004934,73.97314041,1.921531949
18.54005346,73.97389833,1.701601034
18.54005398,73.97399306,1.721982609
18.54005449,73.9740878,1.754601262
18.54005501,73.97418254,1.747077853
18.54005552,73.97427728,1.820771761
18.54005603,73.97437202,1.860594729
18.54005655,73.97446676,1.890434585
18.54005706,73.9745615,1.895825593
18.5399631,73.97389886,1.674566935
18.53996361,73.9739936,1.693510086
18.53996412,73.97408834,1.680628804
18.53996464,73.97418308,1.73091253
18.53996515,73.97427782,1.773284524
18.53996567,73.97437256,1.833346818
18.53996618,73.9744673,1.857937566
18.5399667,73.97456204,1.896300199
18.53987273,73.9738994,1.708971011
18.53987324,73.97399414,1.677130064
18.53987376,73.97408888,1.699581559
18.53987427,73.97418362,1.736193034
18.53987479,73.97427836,1.76462081
18.5398753,73.9743731,1.784390632
18.53987582,73.97446784,1.858947194
18.53987633,73.97456258,1.880900177
18.53987684,73.97465732,1.888924389
18.53978236,73.97389994,1.714895519
18.53978288,73.97399468,1.746188565
18.53978339,73.97408942,1.722224064
18.53978391,73.97418416,1.74941785
18.53978442,73.9742789,1.742979306
18.53978493,73.97437364,1.805589724
18.53978545,73.97446838,1.828649467
18.53978596,73.97456312,1.849475327
18.53978648,73.97465786,1.878824686
18.539692,73.97390048,1.722369707
18.53969251,73.97399522,1.731582748
18.53969302,73.97408996,1.76262844
18.53969354,73.9741847,1.742426252
18.53969405,73.97427944,1.766224781
18.53969457,73.97437418,1.782109573
18.53969508,73.97446892,1.797134803
18.5396956,73.97456366,1.831023007
18.53969611,73.9746584,1.86573177
18.53969662,73.97475314,1.860030747
18.53960163,73.97390102,1.683928398
18.53960214,73.97399576,1.70285872
18.53960266,73.9740905,1.71376869
18.53960317,73.97418524,1.744248172
18.53960369,73.97427998,1.76262844
18.5396042,73.97437472,1.766224781
18.53960472,73.97446946,1.782248787
18.53960523,73.9745642,1.809278672
18.53960574,73.97465894,1.84753206
18.53960626,73.97475368,1.861479264
18.53951126,73.97390156,1.660198976
18.53951178,73.9739963,1.657988504
18.53951229,73.97409104,1.683805246
18.53951281,73.97418578,1.71539903
18.53951332,73.97428052,1.72672086
18.53951383,73.97437526,1.76262844
18.53951435,73.97447,1.781315207
18.53951486,73.97456474,1.799184733
18.53951538,73.97465948,1.830379103
18.53951589,73.97475421,1.875940278
18.53942089,73.9739021,1.629302842
18.53942141,73.97399684,1.658189203
18.53942192,73.97409158,1.678248792
18.53942244,73.97418632,1.689236318
18.53942295,73.97428106,1.696164576
18.53942347,73.9743758,1.72672086
18.53942398,73.97447054,1.774805518
18.5394245,73.97456528,1.798405712
18.53942501,73.97466001,1.829085684
18.53942552,73.97475475,1.862059733
18.53942604,73.97484949,1.883530038
18.53933053,73.97390264,1.679380275
18.53933104,73.97399738,1.69588184
18.53933156,73.97409212,1.694456835
18.53933207,73.97418686,1.691939929
18.53933259,73.9742816,1.69949811
18.5393331,73.97437634,1.734747031
18.53933362,73.97447108,1.748276961
18.53933413,73.97456581,1.787282208
18.53933464,73.97466055,1.819631389
18.53933516,73.97475529,1.817334388
18.53933567,73.97485003,1.846268461
18.53924016,73.97390318,1.726593571
18.53924068,73.97399792,1.721726392
18.53924119,73.97409266,1.729671442
18.53924171,73.9741874,1.700192198
18.53924222,73.97428214,1.703638881
18.53924273,73.97437688,1.721645132
18.53924325,73.97447161,1.751618071
18.53924376,73.97456635,1.767369501
18.53924428,73.97466109,1.779195588
18.53924479,73.97475583,1.790768493
18.53924531,73.97485057,1.794602246
18.53924582,73.97494531,1.799995941
18.53914979,73.97390372,1.721033494
18.53915031,73.97399846,1.729242048
18.53915082,73.9740932,1.718697206
18.53915134,73.97418794,1.718206199
18.53915185,73.97428268,1.695502087
18.53915237,73.97437742,1.709541476
18.53915288,73.97447215,1.74570102
18.5391534,73.97456689,1.743284317
18.53915391,73.97466163,1.747240139
18.53915442,73.97475637,1.761403783
18.53915494,73.97485111,1.766279702
18.53915545,73.97494585,1.740325137
18.53915597,73.97504059,1.798276411
18.53905994,73.973999,1.727937093
18.53906046,73.97409374,1.724082962
18.53906097,73.97418848,1.710081842
18.53906149,73.97428322,1.709541476
18.539062,73.97437795,1.727415427
18.53906251,73.97447269,1.744342847
18.53906303,73.97456743,1.76262844
18.53906354,73.97466217,1.743284317
18.53906406,73.97475691,1.733792129
18.53906457,73.97485165,1.731382697
18.53906509,73.97494639,1.756911442
18.5390656,73.97504113,1.77188857
18.53896958,73.97399954,1.711382437
18.53897009,73.97409428,1.746430662
18.5389706,73.97418902,1.737479265
18.53897112,73.97428375,1.727415427
18.53897163,73.97437849,1.744342847
18.53897215,73.97447323,1.76262844
18.53897266,73.97456797,1.76262844
18.53897318,73.97466271,1.76262844
18.53897369,73.97475745,1.727694177
18.53897421,73.97485219,1.738208195
18.53897472,73.97494693,1.753567161
18.53897523,73.97504167,1.768504723
18.53897575,73.9751364,1.816091758
18.53887921,73.97400008,1.708171639
18.53887972,73.97409482,1.741444991
18.53888024,73.97418956,1.76262844
18.53888075,73.97428429,1.744342847
18.53888127,73.97437903,1.743153076
18.53888178,73.97447377,1.746625559
18.5388823,73.97456851,1.76262844
18.53888281,73.97466325,1.76262844
18.53888332,73.97475799,1.75374629
18.53888384,73.97485273,1.738248427
18.53888435,73.97494747,1.744875588
18.53888487,73.9750422,1.772262474
18.53888538,73.97513694,1.815022655
18.53878884,73.97400062,1.726313957
18.53878936,73.97409536,1.739519223
18.53878987,73.97419009,1.743074487
18.53879039,73.97428483,1.743153076
18.5387909,73.97437957,1.710985352
18.53879141,73.97447431,1.710032683
18.53879193,73.97456905,1.746625559
18.53879244,73.97466379,1.76262844
18.53879296,73.97475853,1.76262844
18.53879347,73.97485327,1.749403926
18.53879399,73.974948,1.734144591
18.5387945,73.97504274,1.780118133
18.53879501,73.97513748,1.804012714
18.53869899,73.9740959,1.734383842
18.5386995,73.97419063,1.74153013
18.53870002,73.97428537,1.710985352
18.53870053,73.97438011,1.67469154
18.53870105,73.97447485,1.693867839
18.53870156,73.97456959,1.710032683
18.53870208,73.97466433,1.746625559
18.53870259,73.97475907,1.76262844
18.5387031,73.9748538,1.755957968
18.53870362,73.97494854,1.750529794
18.53870413,73.97504328,1.774902466
18.53870465,73.97513802,1.78182756
18.53870516,73.97523276,1.803003929
18.53860862,73.97409643,1.76262844
18.53860914,73.97419117,1.743524533
18.53860965,73.97428591,1.690694421
18.53861017,73.97438065,1.67469154
18.53861068,73.97447539,1.67469154
18.5386112,73.97457013,1.713343203
18.53861171,73.97466487,1.745510927
